,ID,Nodes,cables,circuits,frequency,power,voltage,wires,source,barrier,disused:power,end_date,generator:source,generator:type,landuse,name,name:da,name:fr,name:ru,note:de,operator,plant:output:electricity,ref,start_date,wikidata,wikipedia,line,removed:power,removed:voltage,location,substation,layer,was:voltage,highway,oneway,building,fixme,power:demolished,maxspeed,surface,removed:line,from,to,abandoned:power,note,website,demolished:power,description,capacity,fee,power_supply,sanitary_dump_station,tourism,water_point,artwork_type,area,wheelchair,caravans,dog,sanitary_dump_station:chemical_toilet,seamark:cable_submarine:category,seamark:type,plant:output:hot_water,plant:source,disused:substation,abandoned:cables,abandoned:voltage,abandoned,building:levels,height,material,year_of_construction,razed:power,man_made,street_cabinet,plant:method,ref:EU:ENTSOE_EIC,lines,service,seamark:cable_area:category,seamark:restricted_area:restriction,generator:method,transformer,abandoned:substation,description:de,historic,object:postcode,object:street,object:village,owner,roof:shape,construction:power,object:town,old_operator,fuel:biogas,fuel,seamark:source,seamark:cable_overhead:category,seamark:cable_overhead:clearance_height_safe,name:signed,tents,official_name,opening_date,seamark:name,seamark:production_area:category,seamark:production_area:condition,construction:substation
1427,292298024,"['2958476713', '2958476716', '2958476717', '2958476719', '2958476721', '2958476728', '2958477133']",3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1428,292298026,"['2958476718', '2958476724', '2958476731', '2958477134', '2958477136', '2958477144', '2958477154', '2958477156']",3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1429,293196839,"['2967663767', '2967663766']", , ,50,minor_line,20000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1430,295699855,"['2994480687', '2994480689', '2994480684', '2994480683', '2994480687']", , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1431,297097907,"['3009285700', '3009285699', '3009285697', '3009285698', '3009285700']", , , ,substation, , , , , , , , , , , , , , ,EON, ,Burg Breite Straße 29 / 002, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1432,297166799,"['3010180750', '3010180751', '3010180748', '3010180747', '3010180746', '3010180745', '3010180744', '3010180750']", , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1433,298071742,"['3019933226', '3019933227', '3019933228', '3019933229', '3019933230', '3019933231', '3019933225', '3019933224', '3019933223', '3019933222', '3019933221', '3019933220', '3019933219', '3019933218', '3019933217', '3019933215']",3,1,50,minor_line,20000,single, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1434,298071743,"['3019975648', '3019975649', '3019975650', '3019975647', '3019975646', '3019975645', '3019975644', '3019975643', '3019975642', '3019975641', '3019975640', '3019975639', '3019975638', '3019975637', '3019975636', '3019975635', '3019975634', '3053821467', '3019933232', '3019933226']",3,1,50,minor_line,20000,single, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1435,298862400,"['3028257164', '3028257165', '3028257166', '3028257167', '3028257164']", , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , ,minor_distribution, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,street_cabinet,power, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1436,299654486,"['3036875218', '3036875219', '3036875220', '3036875221', '3036875218']", , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1437,301149187,"['3052455476', '3052455477', '3052455480', '3052455479', '3052455476']", , , ,substation, , , , , , , , , , , , , , , , , , , , , , , ,indoor, , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1438,303274332,"['3076260219', '3076260220', '3076260215', '3076260214', '3076260219']", , , ,generator, , , , , , ,solar, , , , , , , , , , , , , , , , , , , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1439,303274334,"['3076260228', '3076260227', '3076260223', '3076260224', '3076260228']", , , ,generator, , , , , , ,solar, , , , , , , , , , , , , , , , , , , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1440,303302353,"['1313600544', '1720231417', '1313600728', '1313601074', '1313600590', '1313600790', '1313601266', '1313600909', '1313600573', '1313600712', '1313600792', '1313601133', '1313600452', '1313600808', '1313601170']",3,1,50,line,60000,single, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1441,303333196,"['3904752955', '3076870322', '3076870325', '5008511997', '3076870318']",3, , ,line,380000, , , , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1442,303333197,"['3076870319', '3904752955', '3904752956', '3904753161', '3904753167', '3904753180', '3904753184', '3076870330', '3076870327', '3904753198', '3904753202', '3076870332', '3076870320']",3, ,50,line,380000,double, , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1443,303333200,"['3076870321', '3076871033', '3904753203', '3904753199', '3904753189', '3904753185', '3904753181', '3904753175', '3904753171', '3904753163', '3904753158', '3076870322', '3076870323']",3, ,50,line,380000,double, , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1444,303333202,"['3076870324', '3076871034', '3904753204', '3904753200', '3076870328', '3904753192', '3076870331', '3904753186', '3904753183', '3904753178', '3904753173', '3904753166', '3904753159', '3076870325', '3076870326']",3, ,50,line,380000,double, , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1445,303333214,"['3076870332', '3076871033', '3076871034', '5008512005', '3076871036']",3, ,50,line,380000,double, , , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1446,303602664,"['3079990674', '3079990677', '3079990678', '3079990679', '3079990676', '3079990675']",3, ,50,line,110000,single, , , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1447,303602665,"['1882406520', '3079990676']",3, ,50,line,110000,single, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1448,303645134,"['3080458939', '3080458940', '3080458941', '3080458942', '3080458939']", , , ,generator, , , , , , ,solar, , , , , , , , , , , , , , , , , , , , , , ,barn, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1449,304394827,"['3089258337', '3089258327', '3089258321', '3089258322', '3089258332', '3089258333', '3089258337']", , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1450,305058885,"['3096248068', '3096248067', '3096248066', '3096248065', '3096248064', '3096248063', '3096248062', '3096248061', '3096248050', '3096248051', '3096248052', '3096248053', '3096248054', '3096248055', '3096248056', '3096248057', '3096248058', '3096248059', '3096248060']", , ,50,minor_line,20000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1451,305058886,"['3096248050', '3096248069']", , ,50,minor_line,20000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1452,307262676,"['3123571190', '3123571191', '3123571189', '3123571188', '3123571190']", , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1453,307346463,"['3124541352', '3124541350', '3124541349', '3124541351', '3124541352']", , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1454,307452695,"['455050380', '4312117418', '1342731557', '1342731593']",6,2,50,line,110000,single, , , , , , , , , , , , , , ,158, , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1455,308290608,"['3135852929', '3135852930', '3135852931', '3135852932', '3135852933']", , , ,minor_line,230, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1456,310476569,"['1647958981', '3159018461', '7006723554']", , , ,cable, , , , , , , , , , , , , , , , , , , , , , , ,underground, ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1457,310507088,"['2679082577', '2679082578', '2679082579', '2679082580', '2679082581', '2679082582', '2679082583', '2679082584', '2679082585', '2679082586', '2679082587', '2679082588', '2679082589', '2679082590', '2679082591', '2679082592', '2679082593', '2679082594', '2679082595', '2679082596', '2679082598', '2679082597', '2679082600', '2679082601', '2679082602', '2679082603', '2679082604', '2679082605', '2679082608', '2679082609', '2679082610', '2679082611', '2679082612', '2679082613', '2679082614']", , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1458,310507089,"['2679082605', '2679082606', '3159270616']", , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1459,310507090,"['2679082597', '2679082599']", , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1460,310507091,"['3159270617', '3159270618', '3159270619', '3159270620', '3159270621', '3159270622', '3159270623', '3159270624', '3159270625', '3159270626', '3159270627', '3159270628', '3159270629', '3159270630', '3159270631', '3159270632', '3159270633', '3159270634', '3159270635', '3159270636', '3159270637', '3159270638', '3159270639', '3159270640', '3159270641', '3159270642', '3159270643', '3159270649', '3159270648']", , ,50,minor_line,20000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1461,310507093,"['3159270648', '3159270644', '3159270645', '3159270646', '3159270647']", , ,50,minor_line,230, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1462,310507094,"['3159270654', '3159270653', '3159270652', '3159270651', '3159270650', '3159270631', '3159270655', '3159270656', '3159270657', '3159270658', '3159270659', '3159270660', '3159273861', '3159273863', '3159273862']", , ,50,minor_line,20000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1463,310507099,"['3159273868', '3159273887', '3159273888', '3159273889', '3159273890']", , ,50,minor_line,20000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1464,310507100,"['3159273874', '3159273873', '3159273872', '3159273871', '3159273870', '3159273869', '3159273868', '3159273867', '3159273866', '3159273865', '2122726387', '2122726383', '2122726384', '1191791524', '1191791423', '1191791303', '2122724334', '2122724151', '2122724067', '2122723695', '1191791106', '1191791667', '1191791572', '2122722701', '1158330322', '1158330471', '1158329921', '1158330176', '1158329665', '807148814', '1158330271', '1158330128', '807149117', '807148838']",3, ,50,minor_line,20000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1465,310616772,"['3160592014', '3160592013', '3160592010', '3160592011', '3160592014']", , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1466,310716545,"['6279044580', '6279044581', '6279044582', '3161708293', '3161708292', '3161708291', '6279044583', '3161708290']",3, ,50,minor_line,20000,single, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1467,310716546,"['3161708290', '3161708289', '6279044584', '3161708288', '3161708287', '3161708286', '3161708285']",3, ,50,minor_line,20000,single, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1468,310730248,"['3161886925', '3161886924', '3161886923', '3161886922', '3161886921']",3, , ,line,110000, , , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1469,310730249,"['3161886920', '3161886919', '3161886918', '3161886917', '3161886914']",3, , ,line,110000, , , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1470,310845822,"['3685663434', '3163390623', '3163390624', '3163390625', '3163390626', '3685663436', '3163390628', '3163390629']",3, ,50,line,110000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1471,311440051,"['3170872273', '3170872272', '3170872271', '3170872270', '3170872269', '3170872261', '3170872262', '3170872263', '3170872264', '3170872265', '3170872266', '3170872268']", , ,50,minor_line,20000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1472,312137065,"['3179720075', '3179720077', '3179720076', '3179720074', '3179720075']", , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1473,312212249,"['3180573008', '3180573009', '3180573010', '3180573011', '3180573008']", , , ,transformer, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1474,312212270,"['3180572131', '3180572132', '3180572133', '3180572134', '3180572131']", , , ,transformer, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1475,313734712,"['3197608619', '3197608620', '3197608621', '3197608622', '3197608623', '3197608625', '3197608627', '3197608631', '3197608632', '3197608633']",3, , ,line,110000,double, , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1476,313734713,"['3197608624', '3197608626', '3197608628', '3197608629', '3197608630']",3, , ,line,110000,double, , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1477,314103983,"['1472568871', '1472568879', '1472568883', '1472568891']",3, ,50,line,110000,single, , , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1478,314103984,"['1472568876', '1472568882', '1472568885', '1472568888', '1472568896']",3, ,50,line,110000,single, , , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1479,314901833,"['3209597335', '2425849240', '255388558', '663993590', '663993600', '3209597336']", , ,110000,line,110000, , , , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1480,314901834,"['3209597337', '8761973350']", , ,380000,line, , , , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1481,317143977,"['3233836519', '1157625321', '3233836537', '1157625345', '1157625320', '3233836529', '3233836517', '6644168339', '9161271985', '3233836516', '3233836519']", , , ,generator, , , , , , ,biomass, , ,Biogas, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1482,317353650,"['3236007429', '3236007440', '3236007431', '3236007444', '3236007429']", , , ,substation, , , , , , , , , ,Trafo 1 AV / 2 SV, , , , , , , , , , , , , , ,distribution, , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1483,317982288,"['3243246723', '3243246721', '3243246720', '3243246722', '3243246723']", , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1484,317992713,"['884532901', '884532819', '884532896']",6,2,50,line,380000,triple, , , , , , , , , , , , , , ,314, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1485,318050738,"['3244210287', '3244210288', '3244210289', '3244210290', '3244210287']", , , ,fixme, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,service, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,power, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1486,318093900,"['3244677323', '3244677324', '3244677325', '3244677326', '2509161012', '3244677331', '3244677327', '3244677328', '3244677329', '3244677330']", , ,50,minor_line,230, , , , , , , , , , , , , ,EON_Netz, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1487,318093901,"['3244677332', '3244677333', '3244677334', '3244677335', '2509161003', '3244677336', '3244677337', '3244677338', '3244677339']", , ,50,minor_line,230, , , , , , , , , , , , , ,EON_Netz, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1488,318132178,"['3245063625', '3245063624', '3245063628', '3245063629', '3245063625']", , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1489,318302034,"['322803110', '322803111']",3,1, ,line,220000, , , , , , , , , , , , , ,TenneT, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1490,318302038,"['322799687', '322804627']",3,1, ,line,220000, ,landsat, , , , , , , , , , , ,TenneT, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1491,318302040,"['322803110', '3246994493']",3,1, ,line,220000, , , , , , , , , , , , , ,TenneT, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1492,318302054,"['362734195', '2380696095', '2380696097', '398863849']",3, , , ,220000, , , , , , , , , , , , , ,TenneT, , , , , ,bay,line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1493,318302055,"['3246994493', '3246994495', '3246994496', '3246994497']",3, , , ,220000, , , , , , , , , , , , , ,TenneT, , , , , ,bay,line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1494,318302056,"['322804627', '2380696089', '2380696091', '398863851']",3, , , ,220000, ,landsat, , , , , , , , , , , ,TenneT, , , , , ,bay,line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1495,318302057,"['3246994490', '3246994491', '3246994492', '3246994494']",3, , , ,220000, , , , , , , , , , , , , ,TenneT, , , , , ,bay,line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1496,318302058,"['3246994482', '3246994483', '3246994484', '3246994486']",3, , , ,220000, , , , , , , , , , , , , ,TenneT, , , , , ,bay,line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1497,318302061,"['322803111', '2380696101', '2380696103', '372331160']",3, , , ,220000, , , , , , , , , , , , , ,TenneT, , , , , ,bay,line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1498,319837825,"['3263091287', '3263091285', '3263091284', '3263091286', '3263091287']", , , ,substation, , , , , , , , , ,Buhskoppel, , , , , , ,133, , , , , , , ,minor_distribution, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1499,319837845,"['3263090849', '3263090846', '3263090848', '3263090850', '3263090849']", , , ,substation, , , , , , , , , ,Wassermühlenholz, , , , , , ,088, , , , , , , ,minor_distribution, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1500,319924021,"['3264136973', '3264136967', '3264136968', '3264136974', '3264136973']", , , ,transformer, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1501,319924038,"['3264137017', '3264137011', '3264137013', '3264137018', '3264137017']", , , ,transformer, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1502,319943863,"['3264399827', '3264399825', '3264399824', '3264399826', '3264399827']", , , ,transformer, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1503,320420528,"['3269337138', '3269337136', '3269337137', '3269337139', '3269337138']", , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1504,320427706,"['3269434005', '3269434004', '3269434002', '3269434003', '3269434005']", , , ,substation, , , , , , , , , , , , , , ,Schleswig-Holstein Netz, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1505,320427767,"['3269434020', '3269434018', '3269434017', '3269434019', '3269434020']", , , ,substation, , , , , , , , , ,Wormshöft, , , , , , ,14, , , , , , , ,minor_distribution, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1506,320531202,"['3270657681', '3270657679', '3270657680', '3270657682', '3270657681']", , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
